Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2000","2000","1000 tonnes","31677","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2001","2001","1000 tonnes","31787","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2002","2002","1000 tonnes","32509","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2003","2003","1000 tonnes","33093","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2004","2004","1000 tonnes","33424","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2005","2005","1000 tonnes","33744","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2006","2006","1000 tonnes","34151","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2007","2007","1000 tonnes","35197","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2008","2008","1000 tonnes","35754","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","2009","2009","1000 tonnes","35644","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1961","1961","1000 tonnes","15069","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1962","1962","1000 tonnes","15426","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1963","1963","1000 tonnes","15617","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1964","1964","1000 tonnes","16299","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1965","1965","1000 tonnes","16796","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1966","1966","1000 tonnes","17250","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1967","1967","1000 tonnes","18068","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1968","1968","1000 tonnes","18554","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1969","1969","1000 tonnes","19352","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1970","1970","1000 tonnes","20290","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1971","1971","1000 tonnes","20990","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1972","1972","1000 tonnes","21640","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1973","1973","1000 tonnes","21871","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1974","1974","1000 tonnes","22439","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1975","1975","1000 tonnes","23125","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1976","1976","1000 tonnes","23524","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1977","1977","1000 tonnes","24626","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1978","1978","1000 tonnes","25676","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1979","1979","1000 tonnes","26407","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1980","1980","1000 tonnes","27245","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1981","1981","1000 tonnes","27844","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1982","1982","1000 tonnes","28586","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1983","1983","1000 tonnes","29129","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1984","1984","1000 tonnes","30602","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1985","1985","1000 tonnes","32340","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1986","1986","1000 tonnes","33426","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1987","1987","1000 tonnes","34326","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1988","1988","1000 tonnes","35839","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1989","1989","1000 tonnes","36131","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1990","1990","1000 tonnes","37187","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1991","1991","1000 tonnes","38802","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1992","1992","1000 tonnes","39408","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1993","1993","1000 tonnes","40883","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1994","1994","1000 tonnes","44411","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1995","1995","1000 tonnes","46426","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1996","1996","1000 tonnes","49499","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1997","1997","1000 tonnes","49637","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1998","1998","1000 tonnes","51299","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","1999","1999","1000 tonnes","53298","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2000","2000","1000 tonnes","54796","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2001","2001","1000 tonnes","55943","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2002","2002","1000 tonnes","57371","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2003","2003","1000 tonnes","58358","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2004","2004","1000 tonnes","59606","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2005","2005","1000 tonnes","60834","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2006","2006","1000 tonnes","62094","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2007","2007","1000 tonnes","63954","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2008","2008","1000 tonnes","66459","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2949","Eggs","2009","2009","1000 tonnes","67795","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1961","1961","1000 tonnes","342267","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1962","1962","1000 tonnes","344825","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1963","1963","1000 tonnes","342028","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1964","1964","1000 tonnes","347150","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1965","1965","1000 tonnes","362342","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1966","1966","1000 tonnes","370928","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1967","1967","1000 tonnes","379251","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1968","1968","1000 tonnes","387405","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1969","1969","1000 tonnes","388468","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1970","1970","1000 tonnes","389284","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1971","1971","1000 tonnes","392342","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1972","1972","1000 tonnes","402516","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1973","1973","1000 tonnes","409551","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1974","1974","1000 tonnes","417736","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1975","1975","1000 tonnes","421755","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1976","1976","1000 tonnes","430393","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1977","1977","1000 tonnes","442978","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1978","1978","1000 tonnes","449104","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1979","1979","1000 tonnes","456007","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1980","1980","1000 tonnes","462061","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1981","1981","1000 tonnes","465818","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1982","1982","1000 tonnes","475905","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1983","1983","1000 tonnes","494385","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1984","1984","1000 tonnes","499445","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1985","1985","1000 tonnes","507636","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1986","1986","1000 tonnes","517135","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1987","1987","1000 tonnes","516679","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1988","1988","1000 tonnes","523791","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1989","1989","1000 tonnes","531685","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1990","1990","1000 tonnes","538178","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1991","1991","1000 tonnes","529177","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1992","1992","1000 tonnes","522126","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1993","1993","1000 tonnes","523943","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1994","1994","1000 tonnes","528027","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1995","1995","1000 tonnes","535306","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1996","1996","1000 tonnes","542070","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1997","1997","1000 tonnes","546000","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1998","1998","1000 tonnes","554570","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","1999","1999","1000 tonnes","565824","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2000","2000","1000 tonnes","574243","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2001","2001","1000 tonnes","584067","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2002","2002","1000 tonnes","598619","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2003","2003","1000 tonnes","610189","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2004","2004","1000 tonnes","623357","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2005","2005","1000 tonnes","642295","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2006","2006","1000 tonnes","661780","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2007","2007","1000 tonnes","677988","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2008","2008","1000 tonnes","692467","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2948","Milk - Excluding Butter","2009","2009","1000 tonnes","699516","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1961","1961","1000 tonnes","38803.07","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1962","1962","1000 tonnes","42162.69","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1963","1963","1000 tonnes","43404.42","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1964","1964","1000 tonnes","48086.64","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1965","1965","1000 tonnes","49206.39","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1966","1966","1000 tonnes","53083.51","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1967","1967","1000 tonnes","56465.9","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1968","1968","1000 tonnes","59923.41","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1969","1969","1000 tonnes","58575.79","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1970","1970","1000 tonnes","64587.35","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1971","1971","1000 tonnes","64772.96","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1972","1972","1000 tonnes","60774.82","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1973","1973","1000 tonnes","61330.15","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1974","1974","1000 tonnes","64714.58","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1975","1975","1000 tonnes","64495.6","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1976","1976","1000 tonnes","68009.49","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1977","1977","1000 tonnes","66994.42","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1978","1978","1000 tonnes","69198.17","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1979","1979","1000 tonnes","69941.23","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1980","1980","1000 tonnes","70873.94","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1981","1981","1000 tonnes","73832.18","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1982","1982","1000 tonnes","76070.84","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1983","1983","1000 tonnes","76470.35","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1984","1984","1000 tonnes","82738.04","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1985","1985","1000 tonnes","85344.64","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1986","1986","1000 tonnes","91986.78","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1987","1987","1000 tonnes","93911.96","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1988","1988","1000 tonnes","98474.33","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1989","1989","1000 tonnes","99610.91","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1990","1990","1000 tonnes","96847.7","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1991","1991","1000 tonnes","96544.34","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1992","1992","1000 tonnes","99676.43","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1993","1993","1000 tonnes","103417","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1994","1994","1000 tonnes","112041.89","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1995","1995","1000 tonnes","115577.86","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1996","1996","1000 tonnes","119354.33","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1997","1997","1000 tonnes","119305.82","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1998","1998","1000 tonnes","112892.91","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","1999","1999","1000 tonnes","120958.33","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2000","2000","1000 tonnes","124331.95","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2001","2001","1000 tonnes","123682.79","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2002","2002","1000 tonnes","126072.89","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2003","2003","1000 tonnes","125260.65","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2004","2004","1000 tonnes","132684.04","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2005","2005","1000 tonnes","134890.97","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2006","2006","1000 tonnes","135656.89","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2007","2007","1000 tonnes","138869.53","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2008","2008","1000 tonnes","141301.6","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2960","Fish, Seafood","2009","2009","1000 tonnes","144214.15","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1961","1961","1000 tonnes","1325.73","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1962","1962","1000 tonnes","1410.89","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1963","1963","1000 tonnes","1368.41","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1964","1964","1000 tonnes","1443.38","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1965","1965","1000 tonnes","1561.23","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1966","1966","1000 tonnes","1728.45","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1967","1967","1000 tonnes","1909.16","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1968","1968","1000 tonnes","1903.94","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1969","1969","1000 tonnes","1928.11","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1970","1970","1000 tonnes","1994.56","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1971","1971","1000 tonnes","2301.01","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1972","1972","1000 tonnes","2375.63","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1973","1973","1000 tonnes","2482.85","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1974","1974","1000 tonnes","2797.35","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1975","1975","1000 tonnes","2677.75","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1976","1976","1000 tonnes","2746.33","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1977","1977","1000 tonnes","3326.29","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1978","1978","1000 tonnes","3453.16","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1979","1979","1000 tonnes","3449.03","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1980","1980","1000 tonnes","3660.18","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1981","1981","1000 tonnes","3444.57","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1982","1982","1000 tonnes","3531.39","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1983","1983","1000 tonnes","3740.51","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1984","1984","1000 tonnes","4219.3","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1985","1985","1000 tonnes","4444.86","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1986","1986","1000 tonnes","4667.29","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1987","1987","1000 tonnes","4609.55","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1988","1988","1000 tonnes","5049.99","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1989","1989","1000 tonnes","5418.02","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1990","1990","1000 tonnes","5097.6","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2961","Aquatic Products, Other","1991","1991","1000 tonnes","5769.22","I","Imputed value"
